timestamp,hour,day_of_year,temperature,humidity,cloud_cover,wind_speed,irradiance,solar_output
2024-01-17 16:00:00,16,17,16.31,55.08,0.438,5.12,170.28,78.091
2024-01-17 17:00:00,17,17,15.35,66.52,0.844,5.7,60.67,25.743
2024-01-17 18:00:00,18,17,14.01,78.72,0.871,4.61,3.54,1.478
2024-01-17 19:00:00,19,17,11.61,78.36,0.536,5.3,0.0,0.0
2024-01-17 20:00:00,20,17,14.06,76.7,0.965,5.24,34.82,0.0
2024-01-17 21:00:00,21,17,12.59,77.23,0.703,4.85,0.0,0.0
2024-01-17 22:00:00,22,17,13.82,73.73,0.407,5.58,0.0,0.0
2024-01-17 23:00:00,23,17,12.98,67.46,0.518,3.9,12.77,0.0
2024-01-18 00:00:00,0,18,13.88,84.53,0.849,5.41,35.49,0.0
2024-01-18 01:00:00,1,18,12.38,81.63,0.803,4.26,4.0,0.0
2024-01-18 02:00:00,2,18,11.82,61.13,0.367,4.27,37.49,0.0
2024-01-18 03:00:00,3,18,13.64,79.36,0.569,6.19,0.0,0.0
2024-01-18 04:00:00,4,18,12.26,66.94,0.644,5.29,14.75,0.0
2024-01-18 05:00:00,5,18,15.19,66.32,0.488,5.83,0.0,0.0
2024-01-18 06:00:00,6,18,13.1,83.42,1.0,6.13,0.0,0.0
2024-01-18 07:00:00,7,18,11.72,74.97,0.651,3.8,23.36,10.107
2024-01-18 08:00:00,8,18,14.42,62.65,0.586,4.98,104.55,47.44
2024-01-18 09:00:00,9,18,15.15,58.87,0.862,4.85,90.35,39.346
2024-01-18 10:00:00,10,18,19.37,49.25,0.519,4.6,252.86,114.22
2024-01-18 11:00:00,11,18,19.7,51.44,0.821,4.76,188.78,87.141
2024-01-18 12:00:00,12,18,18.86,44.08,0.233,2.92,427.76,192.132
2024-01-18 13:00:00,13,18,19.38,43.18,0.5,3.88,337.91,151.429
2024-01-18 14:00:00,14,18,18.41,50.25,0.83,5.28,168.06,77.389
2024-01-18 15:00:00,15,18,19.05,51.68,0.945,6.83,129.35,58.975
2024-01-18 16:00:00,16,18,17.43,50.4,0.43,5.38,184.67,83.57
2024-01-18 17:00:00,17,18,16.35,57.92,0.404,3.12,116.67,53.207
2024-01-18 18:00:00,18,18,13.5,65.58,0.725,6.14,20.23,9.322
2024-01-18 19:00:00,19,18,12.05,60.53,0.463,3.25,1.33,0.0
2024-01-18 20:00:00,20,18,14.0,75.71,0.541,3.58,0.0,0.0
2024-01-18 21:00:00,21,18,15.33,70.85,0.793,6.27,0.0,0.0
2024-01-18 22:00:00,22,18,14.66,63.05,0.48,4.38,0.0,0.0
2024-01-18 23:00:00,23,18,15.37,71.19,0.167,3.38,8.27,0.0
2024-01-19 00:00:00,0,19,13.25,70.5,0.313,3.91,0.0,0.0
2024-01-19 01:00:00,1,19,11.55,77.15,0.601,5.08,0.0,0.0
2024-01-19 02:00:00,2,19,11.68,66.31,0.189,4.29,8.48,0.0
2024-01-19 03:00:00,3,19,15.07,77.23,0.534,5.35,0.0,0.0
2024-01-19 04:00:00,4,19,10.21,70.27,0.293,3.02,0.0,0.0
2024-01-19 05:00:00,5,19,15.26,77.48,0.96,4.89,6.9,0.0
2024-01-19 06:00:00,6,19,11.82,74.67,1.0,5.8,3.79,0.0
2024-01-19 07:00:00,7,19,16.67,57.65,0.366,5.51,57.52,26.523
2024-01-19 08:00:00,8,19,15.19,62.85,0.656,5.93,91.17,40.481
2024-01-19 09:00:00,9,19,17.74,47.04,0.388,3.53,198.77,90.132
2024-01-19 10:00:00,10,19,21.34,46.8,0.531,4.19,241.66,109.618
2024-01-19 11:00:00,11,19,18.05,56.06,0.996,5.63,118.12,53.403
2024-01-19 12:00:00,12,19,18.43,52.13,0.496,5.82,322.63,145.7
2024-01-19 13:00:00,13,19,17.91,38.39,0.536,6.28,327.5,147.228
2024-01-19 14:00:00,14,19,17.04,44.89,0.392,3.21,362.88,163.886
2024-01-19 15:00:00,15,19,17.27,50.93,0.851,5.59,139.75,63.576
2024-01-19 16:00:00,16,19,15.82,42.0,0.0,3.09,287.0,127.619
2024-01-19 17:00:00,17,19,13.42,65.12,0.502,4.22,81.49,39.118
2024-01-19 18:00:00,18,19,13.47,64.28,0.589,4.97,30.74,12.144
2024-01-19 19:00:00,19,19,13.68,67.76,0.454,5.29,0.0,0.0
2024-01-19 20:00:00,20,19,11.66,76.49,0.789,5.74,3.08,0.0
2024-01-19 21:00:00,21,19,12.76,80.78,0.864,5.43,6.69,0.0
2024-01-19 22:00:00,22,19,15.11,63.03,0.288,4.89,19.81,0.0
2024-01-19 23:00:00,23,19,10.87,86.3,1.0,5.73,0.0,0.0
2024-01-20 00:00:00,0,20,15.91,63.48,0.285,4.67,24.09,0.0
2024-01-20 01:00:00,1,20,12.0,80.06,0.882,4.71,18.24,0.0
2024-01-20 02:00:00,2,20,13.31,71.68,0.631,4.6,7.98,0.0
2024-01-20 03:00:00,3,20,14.93,73.45,0.487,4.92,0.0,0.0
2024-01-20 04:00:00,4,20,15.38,80.3,0.508,6.02,16.05,0.0
2024-01-20 05:00:00,5,20,13.71,70.43,0.591,3.54,28.35,0.0
2024-01-20 06:00:00,6,20,11.97,72.8,0.644,5.79,0.0,0.0
2024-01-20 07:00:00,7,20,12.62,62.49,0.396,4.44,48.48,21.535
2024-01-20 08:00:00,8,20,14.44,58.44,0.547,5.6,105.2,48.894
2024-01-20 09:00:00,9,20,19.49,49.86,0.429,3.42,208.74,94.951
2024-01-20 10:00:00,10,20,17.19,46.69,0.331,4.6,308.77,141.184
2024-01-20 11:00:00,11,20,19.04,41.39,0.418,4.31,330.75,149.617
2024-01-20 12:00:00,12,20,17.39,38.39,0.345,3.8,373.46,168.591
2024-01-20 13:00:00,13,20,17.22,29.5,0.506,3.36,320.39,144.036
2024-01-20 14:00:00,14,20,18.59,57.7,0.693,5.31,241.47,107.539
2024-01-20 15:00:00,15,20,17.28,60.88,0.625,4.59,207.03,94.041
2024-01-20 16:00:00,16,20,16.28,68.02,1.0,7.27,41.5,19.351
2024-01-20 17:00:00,17,20,13.09,48.3,0.112,4.53,131.47,60.074
2024-01-20 18:00:00,18,20,13.68,64.45,0.702,4.01,1.38,0.092
2024-01-20 19:00:00,19,20,15.33,64.17,0.6,4.43,3.97,0.0
2024-01-20 20:00:00,20,20,11.73,78.75,0.778,4.72,13.06,0.0
2024-01-20 21:00:00,21,20,14.35,81.44,0.756,5.94,3.41,0.0
2024-01-20 22:00:00,22,20,7.81,72.07,0.562,5.13,0.0,0.0
2024-01-20 23:00:00,23,20,11.8,77.01,0.636,4.67,0.0,0.0
2024-01-21 00:00:00,0,21,10.15,70.89,0.433,3.75,0.0,0.0
2024-01-21 01:00:00,1,21,14.87,70.79,0.732,5.15,0.0,0.0
2024-01-21 02:00:00,2,21,14.33,68.72,0.184,3.21,11.62,0.0
2024-01-21 03:00:00,3,21,11.46,80.09,0.768,4.49,1.67,0.0
2024-01-21 04:00:00,4,21,13.45,66.89,0.592,5.93,0.72,0.0
2024-01-21 05:00:00,5,21,14.82,73.83,0.49,6.13,23.91,0.0
2024-01-21 06:00:00,6,21,15.05,70.18,0.546,5.63,0.0,0.0
2024-01-21 07:00:00,7,21,13.19,66.67,0.562,3.59,39.01,14.781
2024-01-21 08:00:00,8,21,12.0,70.04,0.883,7.02,47.78,22.366
2024-01-21 09:00:00,9,21,15.32,66.58,1.0,5.86,108.17,50.23
2024-01-21 10:00:00,10,21,18.93,61.92,0.865,4.96,143.63,65.335
2024-01-21 11:00:00,11,21,21.71,42.11,0.473,5.5,285.28,129.939
2024-01-21 12:00:00,12,21,18.88,52.76,0.736,3.85,232.12,106.051
2024-01-21 13:00:00,13,21,18.05,44.32,0.745,3.95,214.89,97.269
2024-01-21 14:00:00,14,21,22.16,43.88,0.394,5.26,372.97,168.352
2024-01-21 15:00:00,15,21,18.39,46.0,0.32,3.28,291.02,129.687
2024-01-21 16:00:00,16,21,14.83,61.29,0.583,4.87,177.09,81.24
2024-01-21 17:00:00,17,21,15.13,65.98,0.775,5.51,78.87,37.027
2024-01-21 18:00:00,18,21,15.3,60.28,0.243,5.59,13.76,7.045
2024-01-21 19:00:00,19,21,12.91,75.9,0.439,4.08,0.0,0.0
2024-01-21 20:00:00,20,21,14.21,72.32,0.723,4.72,14.96,0.0
2024-01-21 21:00:00,21,21,10.61,69.77,0.606,4.94,0.0,0.0
2024-01-21 22:00:00,22,21,10.87,68.79,0.909,5.72,0.29,0.0
2024-01-21 23:00:00,23,21,11.91,64.65,0.287,4.36,2.55,0.0
2024-01-22 00:00:00,0,22,12.6,75.3,1.0,7.13,0.0,0.0
2024-01-22 01:00:00,1,22,13.53,63.89,0.257,4.77,0.0,0.0
2024-01-22 02:00:00,2,22,13.98,64.18,0.149,4.96,17.22,0.0
2024-01-22 03:00:00,3,22,16.73,66.23,0.583,4.62,0.0,0.0
2024-01-22 04:00:00,4,22,11.92,62.81,0.346,5.18,12.26,0.0
2024-01-22 05:00:00,5,22,12.56,63.75,0.587,6.35,0.0,0.0
2024-01-22 06:00:00,6,22,11.96,69.04,0.579,3.68,0.0,0.0
2024-01-22 07:00:00,7,22,15.43,63.07,0.553,4.69,27.52,10.182
2024-01-22 08:00:00,8,22,17.02,69.36,0.41,4.81,106.61,47.335
2024-01-22 09:00:00,9,22,16.01,66.12,0.691,5.48,156.46,72.296
2024-01-22 10:00:00,10,22,20.89,57.39,0.526,4.85,232.83,106.77
2024-01-22 11:00:00,11,22,17.51,47.2,0.838,6.56,199.53,90.368
2024-01-22 12:00:00,12,22,20.52,45.45,0.556,4.02,309.69,141.959
2024-01-22 13:00:00,13,22,21.16,36.87,0.383,5.86,385.6,174.843
2024-01-22 14:00:00,14,22,16.53,50.6,0.224,4.99,398.51,180.786
2024-01-22 15:00:00,15,22,18.65,55.48,0.558,4.27,217.24,97.198
2024-01-22 16:00:00,16,22,12.59,45.85,0.316,2.89,229.44,102.871
2024-01-22 17:00:00,17,22,16.56,58.25,0.299,4.91,119.1,54.394
2024-01-22 18:00:00,18,22,12.16,63.56,0.712,3.86,12.84,3.001
2024-01-22 19:00:00,19,22,13.88,63.41,0.205,3.97,14.93,0.0
2024-01-22 20:00:00,20,22,14.16,77.25,0.906,6.01,22.47,0.0
2024-01-22 21:00:00,21,22,14.71,76.31,0.631,6.51,0.0,0.0
2024-01-22 22:00:00,22,22,14.36,76.66,0.586,4.41,24.64,0.0
2024-01-22 23:00:00,23,22,13.11,67.46,0.368,5.08,0.0,0.0
2024-01-23 00:00:00,0,23,12.47,74.12,0.762,6.77,3.18,0.0
2024-01-23 01:00:00,1,23,12.93,55.69,0.593,4.87,12.92,0.0
2024-01-23 02:00:00,2,23,11.37,76.67,0.443,3.47,0.0,0.0
2024-01-23 03:00:00,3,23,12.72,69.47,0.638,3.96,0.0,0.0
2024-01-23 04:00:00,4,23,12.6,64.98,0.224,3.73,0.0,0.0
2024-01-23 05:00:00,5,23,11.86,75.98,0.234,3.56,3.99,0.0
2024-01-23 06:00:00,6,23,10.43,60.98,0.347,3.82,0.0,0.0
2024-01-23 07:00:00,7,23,11.91,70.26,0.671,5.13,0.0,1.366
2024-01-23 08:00:00,8,23,10.61,64.78,0.593,5.1,80.14,37.132
2024-01-23 09:00:00,9,23,16.23,66.74,0.825,4.86,84.59,37.104
2024-01-23 10:00:00,10,23,18.34,48.0,0.392,4.3,273.18,123.394
2024-01-23 11:00:00,11,23,14.56,57.19,0.72,5.76,218.87,101.724
2024-01-23 12:00:00,12,23,19.34,44.51,0.569,5.09,309.48,139.862
2024-01-23 13:00:00,13,23,18.81,45.66,0.386,5.23,372.65,169.236
2024-01-23 14:00:00,14,23,16.82,52.55,0.679,4.52,239.7,106.604
2024-01-23 15:00:00,15,23,17.15,51.3,0.579,4.58,217.87,99.189
2024-01-23 16:00:00,16,23,18.27,55.51,0.456,4.8,191.45,85.814
2024-01-23 17:00:00,17,23,13.88,58.12,0.603,6.23,65.15,29.239
2024-01-23 18:00:00,18,23,13.94,66.55,0.565,5.25,20.85,6.125
2024-01-23 19:00:00,19,23,13.56,64.77,0.56,4.26,0.0,0.0
2024-01-23 20:00:00,20,23,11.81,67.86,0.503,3.37,0.0,0.0
2024-01-23 21:00:00,21,23,14.55,71.83,0.307,4.31,2.91,0.0
2024-01-23 22:00:00,22,23,13.65,74.31,0.61,6.38,0.0,0.0
2024-01-23 23:00:00,23,23,12.66,69.89,0.417,5.04,0.0,0.0
2024-01-24 00:00:00,0,24,16.6,59.35,0.367,4.19,0.0,0.0
2024-01-24 01:00:00,1,24,14.58,72.38,0.539,3.58,30.59,0.0
2024-01-24 02:00:00,2,24,10.53,74.75,0.753,4.23,5.02,0.0
2024-01-24 03:00:00,3,24,12.47,75.34,0.633,5.81,7.22,0.0
2024-01-24 04:00:00,4,24,16.76,76.42,0.475,4.14,0.0,0.0
2024-01-24 05:00:00,5,24,11.58,67.28,0.466,4.04,0.0,0.0
2024-01-24 06:00:00,6,24,13.16,73.06,0.732,4.52,0.0,0.0
2024-01-24 07:00:00,7,24,15.69,62.62,0.065,4.85,11.88,3.562
2024-01-24 08:00:00,8,24,16.33,62.76,0.767,4.83,69.05,28.773
2024-01-24 09:00:00,9,24,17.9,48.81,0.18,2.98,250.1,113.228
2024-01-24 10:00:00,10,24,18.92,35.79,0.28,3.8,319.93,144.902
2024-01-24 11:00:00,11,24,18.64,44.94,0.479,5.33,312.36,141.163
2024-01-24 12:00:00,12,24,17.82,61.74,1.0,5.74,120.45,54.711
2024-01-24 13:00:00,13,24,19.66,56.11,0.961,6.7,138.54,63.706
2024-01-24 14:00:00,14,24,18.0,56.35,0.747,5.91,221.02,98.173
2024-01-24 15:00:00,15,24,17.09,58.35,0.67,4.74,229.2,100.471
2024-01-24 16:00:00,16,24,18.93,55.17,0.182,5.08,249.06,113.728
2024-01-24 17:00:00,17,24,14.78,61.22,0.626,3.79,87.64,40.015
2024-01-24 18:00:00,18,24,16.4,70.87,0.471,5.38,52.97,24.619
2024-01-24 19:00:00,19,24,13.44,79.48,0.412,4.55,0.0,0.0
2024-01-24 20:00:00,20,24,12.82,72.39,0.626,4.53,0.0,0.0
2024-01-24 21:00:00,21,24,10.33,63.17,0.488,4.45,5.27,0.0
2024-01-24 22:00:00,22,24,16.24,72.69,0.783,5.72,24.47,0.0
2024-01-24 23:00:00,23,24,13.05,65.66,0.166,3.24,13.13,0.0
2024-01-25 00:00:00,0,25,9.67,63.81,0.606,5.34,2.92,0.0
2024-01-25 01:00:00,1,25,14.56,64.11,0.396,4.58,0.0,0.0
2024-01-25 02:00:00,2,25,13.0,68.34,0.499,5.55,0.0,0.0
2024-01-25 03:00:00,3,25,11.68,73.68,0.657,4.18,4.99,0.0
2024-01-25 04:00:00,4,25,14.47,75.86,0.344,3.93,0.0,0.0
2024-01-25 05:00:00,5,25,9.25,75.95,0.626,5.1,0.0,0.0
2024-01-25 06:00:00,6,25,12.0,65.29,0.543,5.54,14.61,0.0
2024-01-25 07:00:00,7,25,13.41,84.96,0.444,4.12,6.89,2.348
2024-01-25 08:00:00,8,25,16.65,60.07,0.486,4.13,90.02,41.26
2024-01-25 09:00:00,9,25,20.09,47.49,0.556,6.07,184.84,83.105
2024-01-25 10:00:00,10,25,17.47,43.39,0.421,3.38,257.44,114.177
2024-01-25 11:00:00,11,25,19.31,43.56,0.591,5.66,291.25,132.537
2024-01-25 12:00:00,12,25,23.15,39.04,0.528,5.73,330.81,150.212
2024-01-25 13:00:00,13,25,19.03,46.88,0.455,3.92,353.27,159.674
2024-01-25 14:00:00,14,25,19.32,42.36,0.939,5.66,147.56,65.633
2024-01-25 15:00:00,15,25,15.98,58.7,0.681,5.26,202.99,91.426
2024-01-25 16:00:00,16,25,19.67,58.96,0.505,5.58,187.46,85.469
2024-01-25 17:00:00,17,25,14.3,60.58,0.622,6.18,52.94,24.121
2024-01-25 18:00:00,18,25,14.26,68.59,0.364,4.09,47.1,21.641
2024-01-25 19:00:00,19,25,13.44,64.41,0.493,4.28,3.68,0.0
2024-01-25 20:00:00,20,25,13.2,66.17,0.519,4.35,17.28,0.0
2024-01-25 21:00:00,21,25,12.42,69.05,0.315,3.37,6.71,0.0
2024-01-25 22:00:00,22,25,13.44,72.45,0.675,3.85,32.75,0.0
2024-01-25 23:00:00,23,25,15.71,66.44,0.478,5.86,0.0,0.0
2024-01-26 00:00:00,0,26,16.52,69.61,0.509,4.21,24.25,0.0
2024-01-26 01:00:00,1,26,12.83,75.83,0.462,3.19,0.0,0.0
2024-01-26 02:00:00,2,26,12.42,86.4,1.0,4.94,8.18,0.0
2024-01-26 03:00:00,3,26,11.88,70.95,0.441,5.93,15.93,0.0
2024-01-26 04:00:00,4,26,17.13,60.86,0.132,2.51,0.28,0.0
2024-01-26 05:00:00,5,26,13.29,67.31,0.235,4.66,0.0,0.0
2024-01-26 06:00:00,6,26,14.77,70.77,0.754,6.23,2.01,0.0
2024-01-26 07:00:00,7,26,14.92,80.2,0.881,6.45,6.1,4.475
2024-01-26 08:00:00,8,26,18.7,63.92,0.437,4.09,119.18,55.406
2024-01-26 09:00:00,9,26,16.38,71.81,0.868,6.09,86.87,40.624
2024-01-26 10:00:00,10,26,16.2,51.16,0.75,4.72,169.15,75.529
2024-01-26 11:00:00,11,26,21.43,43.18,0.545,4.61,281.98,127.194
2024-01-26 12:00:00,12,26,20.4,48.56,0.53,5.82,321.8,146.392
2024-01-26 13:00:00,13,26,19.73,46.38,0.627,5.39,288.32,131.689
2024-01-26 14:00:00,14,26,20.94,57.5,0.78,5.36,213.66,96.629
2024-01-26 15:00:00,15,26,18.63,60.24,0.674,5.75,207.76,97.371
2024-01-26 16:00:00,16,26,19.1,62.06,0.438,5.32,173.74,79.423
2024-01-26 17:00:00,17,26,15.76,61.7,0.549,6.16,79.49,36.222
2024-01-26 18:00:00,18,26,15.23,81.14,1.0,6.81,0.9,0.227
2024-01-26 19:00:00,19,26,13.89,70.26,0.642,5.04,0.0,0.0
2024-01-26 20:00:00,20,26,12.61,76.65,0.778,4.6,0.0,0.0
2024-01-26 21:00:00,21,26,12.79,73.85,0.706,5.18,0.0,0.0
2024-01-26 22:00:00,22,26,12.51,72.41,0.647,4.94,19.46,0.0
2024-01-26 23:00:00,23,26,13.49,81.34,0.611,5.32,4.62,0.0
2024-01-27 00:00:00,0,27,12.44,68.92,0.782,5.83,0.0,0.0
2024-01-27 01:00:00,1,27,13.77,74.82,0.742,4.51,6.0,0.0
2024-01-27 02:00:00,2,27,13.72,73.11,0.642,6.02,0.0,0.0
2024-01-27 03:00:00,3,27,13.43,71.85,0.431,4.32,27.71,0.0
2024-01-27 04:00:00,4,27,13.45,67.89,0.669,6.03,0.0,0.0
2024-01-27 05:00:00,5,27,12.27,69.89,0.569,3.47,0.0,0.0
2024-01-27 06:00:00,6,27,12.7,67.35,0.516,5.6,0.0,0.0
2024-01-27 07:00:00,7,27,11.4,65.48,1.0,6.15,0.0,0.369
2024-01-27 08:00:00,8,27,15.24,61.16,0.245,3.88,135.75,60.093
2024-01-27 09:00:00,9,27,15.29,53.33,0.795,4.42,117.25,53.498
2024-01-27 10:00:00,10,27,18.03,40.04,0.394,5.65,291.95,134.204
2024-01-27 11:00:00,11,27,17.59,53.9,0.613,3.69,268.67,122.292
2024-01-27 12:00:00,12,27,15.99,53.54,1.0,4.84,138.81,61.754
2024-01-27 13:00:00,13,27,22.45,41.16,0.372,5.47,416.55,189.029
2024-01-27 14:00:00,14,27,18.32,43.99,0.425,5.13,346.54,156.484
2024-01-27 15:00:00,15,27,20.05,57.14,0.58,5.98,203.12,90.552
2024-01-27 16:00:00,16,27,15.98,49.98,0.398,5.91,207.24,95.18
2024-01-27 17:00:00,17,27,17.96,68.98,0.779,4.97,83.18,40.45
2024-01-27 18:00:00,18,27,12.18,60.36,0.466,5.59,0.0,1.553
2024-01-27 19:00:00,19,27,13.38,76.21,0.728,3.94,0.0,0.0
2024-01-27 20:00:00,20,27,11.48,70.35,0.292,5.46,9.01,0.0
2024-01-27 21:00:00,21,27,17.02,70.76,0.187,4.38,14.56,0.0
2024-01-27 22:00:00,22,27,12.75,62.93,0.534,6.04,2.59,0.0
2024-01-27 23:00:00,23,27,14.36,63.3,0.239,4.29,6.56,0.0
2024-01-28 00:00:00,0,28,13.82,86.29,0.915,6.18,20.55,0.0
2024-01-28 01:00:00,1,28,13.11,69.5,0.244,5.4,0.0,0.0
2024-01-28 02:00:00,2,28,13.92,66.06,0.353,3.79,0.0,0.0
2024-01-28 03:00:00,3,28,15.19,73.46,0.672,4.71,0.0,0.0
2024-01-28 04:00:00,4,28,14.15,70.52,0.452,5.68,2.63,0.0
2024-01-28 05:00:00,5,28,13.39,63.07,0.247,5.51,4.72,0.0
2024-01-28 06:00:00,6,28,13.93,82.74,1.0,6.5,11.58,0.0
2024-01-28 07:00:00,7,28,16.8,66.4,0.361,4.19,53.57,22.762
2024-01-28 08:00:00,8,28,14.82,55.61,0.538,3.68,97.42,43.432
2024-01-28 09:00:00,9,28,14.02,53.03,0.535,5.16,154.9,68.626
2024-01-28 10:00:00,10,28,16.26,52.64,0.737,6.32,171.4,78.997
2024-01-28 11:00:00,11,28,17.16,49.28,0.683,4.04,245.51,111.617
2024-01-28 12:00:00,12,28,17.77,44.54,0.399,3.87,404.96,183.057
2024-01-28 13:00:00,13,28,17.82,46.3,0.509,3.58,347.76,157.919
2024-01-28 14:00:00,14,28,18.65,43.92,0.531,4.34,286.83,130.431
2024-01-28 15:00:00,15,28,18.28,61.78,0.746,5.6,170.6,75.962
2024-01-28 16:00:00,16,28,17.15,51.28,0.324,3.2,215.19,97.465
2024-01-28 17:00:00,17,28,14.35,77.75,1.0,5.92,40.77,17.729
2024-01-28 18:00:00,18,28,15.42,72.22,0.414,3.08,22.93,9.432
2024-01-28 19:00:00,19,28,13.95,66.28,0.579,5.92,0.0,0.0
2024-01-28 20:00:00,20,28,15.52,64.06,0.326,4.84,0.0,0.0
2024-01-28 21:00:00,21,28,14.42,63.82,0.295,4.69,0.0,0.0
2024-01-28 22:00:00,22,28,12.62,69.34,0.389,5.51,3.14,0.0
2024-01-28 23:00:00,23,28,15.1,70.98,0.367,3.34,0.0,0.0
2024-01-29 00:00:00,0,29,13.59,70.46,0.486,6.12,4.82,0.0
2024-01-29 01:00:00,1,29,14.37,64.49,0.362,3.05,27.23,0.0
2024-01-29 02:00:00,2,29,14.26,82.87,0.731,5.16,3.1,0.0
2024-01-29 03:00:00,3,29,12.99,65.91,0.405,3.02,4.1,0.0
2024-01-29 04:00:00,4,29,13.33,71.33,0.381,5.71,0.0,0.0
2024-01-29 05:00:00,5,29,12.98,69.63,0.491,4.66,11.05,0.0
2024-01-29 06:00:00,6,29,11.9,75.59,0.796,4.81,0.0,0.0
2024-01-29 07:00:00,7,29,10.74,72.6,0.625,4.89,36.98,18.709
2024-01-29 08:00:00,8,29,14.43,69.26,0.556,6.24,120.0,55.281
2024-01-29 09:00:00,9,29,17.13,51.55,0.262,3.35,223.97,102.433
2024-01-29 10:00:00,10,29,19.56,44.24,0.326,3.85,300.95,136.058
2024-01-29 11:00:00,11,29,19.91,50.23,0.296,2.77,397.89,178.271
2024-01-29 12:00:00,12,29,18.71,54.98,0.865,4.82,173.93,77.226
2024-01-29 13:00:00,13,29,18.1,49.95,0.694,6.39,264.85,119.763
2024-01-29 14:00:00,14,29,18.45,49.8,0.388,4.41,351.08,156.664
2024-01-29 15:00:00,15,29,16.47,50.84,0.453,3.43,270.2,121.521
2024-01-29 16:00:00,16,29,13.66,64.98,0.396,5.48,174.59,78.727
2024-01-29 17:00:00,17,29,13.15,58.09,0.383,5.5,121.25,56.008
2024-01-29 18:00:00,18,29,16.02,76.06,0.679,6.63,56.19,25.344
2024-01-29 19:00:00,19,29,15.96,72.49,0.514,3.47,0.0,0.0
2024-01-29 20:00:00,20,29,14.31,82.19,1.0,5.82,0.0,0.0
2024-01-29 21:00:00,21,29,13.09,75.24,0.853,6.79,12.0,0.0
2024-01-29 22:00:00,22,29,11.09,75.53,0.866,4.52,0.0,0.0
2024-01-29 23:00:00,23,29,12.93,76.99,0.725,4.9,0.46,0.0
2024-01-30 00:00:00,0,30,14.13,65.27,0.481,5.92,0.0,0.0
2024-01-30 01:00:00,1,30,14.45,71.23,0.705,4.04,0.0,0.0
2024-01-30 02:00:00,2,30,14.24,70.02,0.497,5.42,4.66,0.0
2024-01-30 03:00:00,3,30,15.02,84.85,0.932,7.18,0.0,0.0
2024-01-30 04:00:00,4,30,16.12,73.66,0.663,5.46,0.0,0.0
2024-01-30 05:00:00,5,30,12.6,72.95,0.632,6.22,4.38,0.0
2024-01-30 06:00:00,6,30,17.42,66.74,0.602,5.9,43.08,0.0
2024-01-30 07:00:00,7,30,10.96,84.35,0.957,6.81,26.44,10.636
2024-01-30 08:00:00,8,30,14.34,61.14,0.258,4.53,128.56,57.939
2024-01-30 09:00:00,9,30,17.16,70.44,0.978,4.66,123.5,55.275
2024-01-30 10:00:00,10,30,18.79,43.56,0.533,4.53,221.73,100.269
2024-01-30 11:00:00,11,30,18.48,43.95,0.264,5.16,412.46,187.185
2024-01-30 12:00:00,12,30,18.41,38.69,0.408,3.63,410.54,184.891
2024-01-30 13:00:00,13,30,22.46,43.28,0.211,3.43,449.65,202.494
2024-01-30 14:00:00,14,30,17.94,52.86,0.718,5.33,237.15,107.623
2024-01-30 15:00:00,15,30,16.44,49.67,0.345,4.13,296.75,132.305
2024-01-30 16:00:00,16,30,19.4,53.42,0.611,5.98,153.59,69.278
2024-01-30 17:00:00,17,30,16.78,61.7,0.823,6.98,67.42,30.986
2024-01-30 18:00:00,18,30,15.63,62.05,0.426,3.39,0.45,0.429
2024-01-30 19:00:00,19,30,13.5,71.84,0.515,3.34,0.0,0.0
2024-01-30 20:00:00,20,30,11.14,64.53,0.287,5.04,0.57,0.0
2024-01-30 21:00:00,21,30,13.33,71.03,0.488,3.44,0.0,0.0
2024-01-30 22:00:00,22,30,10.94,74.88,1.0,5.22,0.0,0.0
2024-01-30 23:00:00,23,30,13.57,74.87,0.745,4.91,0.0,0.0
2024-01-31 00:00:00,0,31,14.22,77.21,0.512,4.17,0.0,0.0
2024-01-31 01:00:00,1,31,14.86,70.37,0.435,5.03,13.82,0.0
2024-01-31 02:00:00,2,31,13.1,73.18,0.56,4.23,1.49,0.0
2024-01-31 03:00:00,3,31,14.36,73.98,0.598,5.32,0.0,0.0
2024-01-31 04:00:00,4,31,11.89,66.99,0.478,5.28,0.0,0.0
2024-01-31 05:00:00,5,31,14.69,81.89,0.686,3.78,4.72,0.0
2024-01-31 06:00:00,6,31,14.25,68.99,0.36,4.0,0.0,0.0
2024-01-31 07:00:00,7,31,12.82,64.8,0.359,3.05,17.75,6.902
2024-01-31 08:00:00,8,31,16.33,66.89,0.651,5.93,98.04,45.54
2024-01-31 09:00:00,9,31,18.53,55.74,0.313,2.96,216.06,97.937
2024-01-31 10:00:00,10,31,18.12,48.54,0.73,6.41,207.98,95.26
2024-01-31 11:00:00,11,31,17.55,48.52,0.567,5.96,282.77,126.435
2024-01-31 12:00:00,12,31,19.46,49.74,0.168,3.97,496.37,224.898
2024-01-31 13:00:00,13,31,20.02,55.37,0.594,6.31,311.58,140.156
2024-01-31 14:00:00,14,31,17.54,40.35,0.199,3.6,439.08,196.518
2024-01-31 15:00:00,15,31,16.49,58.25,0.722,4.71,194.65,88.032
2024-01-31 16:00:00,16,31,17.68,53.45,0.515,3.63,191.33,86.958
2024-01-31 17:00:00,17,31,16.77,71.74,0.977,6.63,64.83,29.486
2024-01-31 18:00:00,18,31,17.25,70.56,0.806,5.29,2.53,1.242
2024-01-31 19:00:00,19,31,14.24,64.35,0.336,5.78,22.33,0.0
